Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Flynn, Paul","To ask the Secretary of State for Communities and Local Government, what representations he has received on the award by GLA Land and Property Limited of the contract for commercial development of the Royal Albert Dock site to Advanced Business Park.",215429,Newport West,2014-11-20,<p>The procurement and award of this contract is a matter for the Greater London Authority and is not a process in which this Department has been involved.</p>,"Lewis, Brandon",2014-11-26,Labour
"Abbott, Diane","To ask the Secretary of State for Communities and Local Government, what estimate his Department has made of the gender pay gap for employees of local authorities in (a) Stoke Newington and Hackney North constituency, (b) Hackney local authority area, (c) London and (d) England; and if he will make a statement.",215368,Hackney North and Stoke Newington,2014-11-20,"<p>Local authorities are independent employers, each responsible for the management of their workforces. This includes the pay and reward of staff and ensuring that they meet their duties as employers under equality legislation.</p><p> </p><p>The Local Government Association publish research on local authority workforce matters. In their most recent Earnings Survey, the Local Government Association estimate that in the 2013-14 gender pay gap in local government was one per cent. This compares with 4.3 per cent in 2010-11.</p>","Hopkins, Kris",2014-11-27,Labour
"Morris, Grahame","To ask the Secretary of State for Communities and Local Government, what guidance his Department has given to local authorities on supporting vulnerable residents after his Department's funding for local welfare assistance schemes ends in April 2015.",215414,Easington,2014-11-20,"<p>I refer the hon. Member to the answer I gave to the hon. Member for Bolton South East (Yasmin Qureshi) on 17 November, PQ 213988.</p><p>The consultation on how local welfare provision should be funded in 2015/16 closed on 21 November. The Government are analysing the responses, alongside the review by the Department for Work and Pensions into existing provision. The Government will make a decision based on this analysis in time for the provisional local government finance settlement in December 2014.</p>","Hopkins, Kris",2014-11-27,Labour
"Jones, Andrew","To ask the Secretary of State for Communities and Local Government, what proportion of the funding provided to local government by central government was ring-fenced in each of the last three years.",215612,Harrogate and Knaresborough,2014-11-21,"<p>A recent National Audit Office report on Local Government Funding stated that, adjusting for recent changes in local government duties as far as possible, due to changes made by DCLG since 2010 the share of ringfenced revenue funding fell from 7 per cent to less than 1 per cent. This figure has remained at less than one percent for the last three years.</p><p> </p><p> </p>","Hopkins, Kris",2014-12-02,Conservative
"Jones, Andrew","To ask the Secretary of State for Communities and Local Government, how many properties have been listed as an asset of community value under the provisions of the Localism Act 2011 since that act entered into force.",215565,Harrogate and Knaresborough,2014-11-21,"<p>The Government is not obliged to keep a list of assets which have been accepted as being of community value; this is the responsibility of the relevant local authority. However, we know that over 1,500 assets have been listed and these range from pubs (over 500), museums, parks and green spaces, post offices and village shops and an iconic cold war era control tower at Greenham Common. More information can be found at: <a href=""https://www.gov.uk/government/news/milestone-reached-as-community-rights-uses-hit-3000"" target=""_blank"">https://www.gov.uk/government/news/milestone-reached-as-community-rights-uses-hit-3000</a>.</p>","Williams, Stephen",2014-11-26,Conservative
"Mactaggart, Fiona","To ask the Secretary of State for Communities and Local Government, pursuant to the oral Answer of 10 November 2014, Official Report, column 1164, on firefighters' pensions, how many hours of training in firefighting the Parliamentary Under-Secretary of State for Communities and Local Government, the hon. Member for Portsmouth North, completed.",215585,Slough,2014-11-21,"<p>I have studied Chemical Biological Radiation Nuclear and Damage Control (CBRNDC), including firefighting, as part of my training as a Royal Navy Reservist. This is a mix of academic study and practical exercises carried out at a number of locations including BRNC Dartmouth, Phoenix CBRNDC School and sea-time on a warship, in my case HMS Bulwark during the Cougar 13 deployment. I have carried out this training over the last 3 years. It is not possible to calculate the number of hours spent on firefighting training but the syllabus for this requirement of Royal Naval Reservist training follows that in the Royal Navy Nuclear, Chemical and Biological Defence Manual BR2170.</p>","Mordaunt, Penny",2014-11-28,Labour
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, how much his Department has spent on transporting, installing and removing works of art from the Government Art Collection for the display of artwork in his Department since May 2010.",215571,Leicester South,2014-11-21,"<p>The Department has not spent any money on transporting, installing or removing artworks from the Government Art Collection. <br><br>Works of art in transition period are housed at the Government Art Collection and installation arrangements are made to make the minimal costs to Goverment Art Collection and DCMS.<br><br>These arrangements are no different to those that operated under previous Administrations.</p>","Hopkins, Kris",2014-11-28,Labour (Co-op)
"Jones, Andrew","To ask the Secretary of State for Communities and Local Government, how much was spent by his Department's public bodies on employees partly or wholly employed on trade union duties in each of the last three years.",215623,Harrogate and Knaresborough,2014-11-24,"<p>This Government has taken action to tackle the taxpayer-funded subsidies that previously were handed to the trade unions. Such payments were poor value for money and represented an unhealthy relationship between the state and voluntary sector.</p><p> </p><p>Trade union activities and campaigning in the public sector should be funded by members' subscriptions, not bankrolled by the taxpayer. Greater freedom from state dependency will help ensure that trade union bosses better reflect and respond to the wishes and views of the grassroots members who pay the bill.</p><p> </p><p>Following the Cabinet Office review of the use of facility time and facilities in the civil service, the Department for Communities and Local Government has made a series of reforms:</p><p> </p><p> </p><p> </p><ul><li>Cutting back the guideline facility allocation to close to private sector benchmarks;</li><li>All trade union representatives must now spend the majority of their time in Civil Service roles – we no longer fund full-time “pilgrims”;</li><li>The Department no longer provides any funding for staff to carry out trade union activities;</li><li>Tighter controls have been implemented to prevent inappropriate use of departmental and office facilities for campaigning purposes;</li><li>The check-off facility has been ended for new entrants.</li></ul><p> </p><p>In 2013-14, the first year of the new regime, departmental facility time staffing costs were reduced to £47,620. To place in context, previous years were £153,814 in 2012-13, £140,687 in 2011-12, £177,100 in 2009-10 and £245,644 in 2008-09.</p><p> </p><p>Figures for our public bodies are shown in the attached table, and show a total reduction of £222,303 in 2013-14 on the year before. There are additional further sayings from a reduction in union expenses (now zero across the Department and our public bodies).</p><p> </p><p>We have also issued guidance to councils to follow our example in delivering sensible savings. We have amended the local government Transparency Code to increase openness and accountability over such taxpayer-funded payments to the trade unions.</p>","Hopkins, Kris",2015-03-26,Conservative
"Kirby, Simon","To ask the Secretary of State for Communities and Local Government, what steps his Department is taking to ensure its services are available online; and if he will make a statement.",215658,"Brighton, Kemptown",2014-11-24,"<p>My Department does not provide any transactional services to the general public as such.</p><p> </p><p>The Planning Inspectorate provides a planning appeals service; information about its electronic transactions can be found at:</p><p><br><a href=""https://www.gov.uk/performance/transactions-explorer/department/dclg/by-transactions-per-year/descending"" target=""_blank"">https://www.gov.uk/performance/transactions-explorer/department/dclg/by-transactions-per-year/descending</a></p><p><a href=""https://www.gov.uk/performance/transactions-explorer/department/dclg/by-transactions-per-year/descending"" target=""_blank""><br></a><br>My Department will shortly be introducing secondary legislation to facilitate council papers being sent to councillors in an electronic format.</p><p> </p><p>The newly updated local government Transparency Code will ensure that more information about councils’ activities is available for online scrutiny.</p><p> </p><p>Earlier this year, we amended legislation to allow council meetings to be reported through digital media.</p>","Hopkins, Kris",2014-12-04,Conservative
"Evans, Graham","To ask the Secretary of State for Communities and Local Government, what amount his Department spent on ministerial travel by (a) the Government Car and Despatch Agency and (b) other car hire in (i) 2007-08, (ii) 2008-09 and (iii) 2009-10; and if he will make a statement.",215710,Weaver Vale,2014-11-24,"<p>Under this Government, the DCLG Group is making a 41 per cent real terms saving against its running costs by 2014-15. This equates at least £532 million of taxpayers’ money in administrative savings.</p><p> </p><p>As part of these savings, my Department has made substantial reductions to the cost of Ministerial cars. Instead of the six cars previously used, the Department now maintains only two cars between six Ministers.</p><p> </p><p>There is a business case for some provision. The Government Car Service provides secure transport for Ministers carrying sensitive and confidential government documents. All travel arrangements are carried out in accordance with the Ministerial Code.</p><p> </p><p>Notwithstanding, our reforms have cut the cost by two-thirds, as shown in the table below.<br><br></p><p> </p><table><tbody><tr><td><p><em>Financial Year</em></p></td><td><p><em>Government Car Service</em></p></td></tr><tr><td><p>2007-08</p></td><td><p>£401,600</p></td></tr><tr><td><p>2008-09</p></td><td><p>£418,300</p></td></tr><tr><td><p>2009-10</p></td><td><p>£488,276</p></td></tr><tr><td><p>2010-11</p></td><td><p>£321,592</p></td></tr><tr><td> </td><td> </td></tr><tr><td><p>2011-12</p></td><td><p>£202,819</p></td></tr><tr><td><p>2012-13</p></td><td><p>£199,191</p></td></tr><tr><td><p>2013-14</p></td><td><p>£191,813</p></td></tr></tbody></table><p> </p><p><sup>Note: Based on DfT methodology for Government Car Service spending, as published and presented to Parliament. Figures exclude VAT which is recoverable.</sup></p><p> </p><p>Additional spending on other hired car services in 2009-10 totalled £28,266, including chauffeurs and limousines (comprehensive figures are not held prior to this). By contrast, spending by 2013-14 has been just cut to just £124.</p><p> </p><p>To provide some comparative figures, the table below, illustrates the spending on Ministerial cars over the last three years of the Labour Government, by Department (excluding other hired car services):<br><br></p><p> </p><table><thead><tr><td><p><em>Government Car &amp; Despatch Agency spending</em></p></td><td><p><em>Total (2007-10)</em></p></td></tr></thead><tbody><tr><td><p>Department for Business, Innovation and Skills (and DBERR &amp; DIUS)</p></td><td><p>£1,863,036</p></td></tr><tr><td><p>Home Office</p></td><td><p>£1,474,894</p></td></tr><tr><td><p>Department for Work and Pensions</p></td><td><p>£1,351,426</p></td></tr><tr><td><p>Department for Communities and Local Government</p></td><td><p>£1,308,176</p></td></tr><tr><td><p>Department of Health</p></td><td><p>£1,278,190</p></td></tr><tr><td><p>Cabinet Office</p></td><td><p>£1,262,490</p></td></tr><tr><td><p>Department for Children, Schools and Families</p></td><td><p>£1,196,893</p></td></tr><tr><td><p>HM Treasury</p></td><td><p>£1,155,789</p></td></tr><tr><td><p>Foreign &amp; Commonwealth Office</p></td><td><p>£1,091,934</p></td></tr><tr><td><p>Ministry of Justice</p></td><td><p>£938,930</p></td></tr><tr><td><p>Department for Transport</p></td><td><p>£845,479</p></td></tr><tr><td><p>Department for Environment, Food and Rural Affairs</p></td><td><p>£806,189</p></td></tr><tr><td><p>Department for Culture, Media and Sport</p></td><td><p>£790,297</p></td></tr><tr><td><p>Department for International Development</p></td><td><p>£755,556</p></td></tr><tr><td><p>Northern Ireland Office</p></td><td><p>£655,551</p></td></tr><tr><td><p>Other (e.g. Whips / Leaders’ Offices where itemised)</p></td><td><p>£544,900</p></td></tr><tr><td><p>Law Officers’ Department</p></td><td><p>£474,731</p></td></tr><tr><td><p>Department for Energy and Climate Change (two years)</p></td><td><p>£402,130</p></td></tr><tr><td><p>Wales Office</p></td><td><p>£372,904</p></td></tr><tr><td><p>Scotland Office</p></td><td><p>£277,913</p></td></tr><tr><td><p>Ministry of Defence (two years)</p></td><td><p>£191,443</p></td></tr></tbody></table><p> </p><p><sub>Data sources: 22 July 2008, <em>Official Report</em>, Column 117WS; 16 July 2009, <em>Official Report</em>, Column 80WS; 28 October 2010, <em>Official Report</em>, Column 23WS.</sub></p><p> </p><p>My Department’s tangible savings are in stark contrast to the Leader of the Opposition’s taxpayer-funded Short Money travel allowance, which has risen year on year since May 2010 – a fact which betrays a disregard for the need for all parts of the public sector to their bit to help pay off Labour’s deficit.</p><p> </p><p> </p>","Hopkins, Kris",2015-01-19,Conservative
"Colvile, Oliver","To ask the Secretary of State for Communities and Local Government, what assistance his Department provides to local authorities on replacing trees in pavements.",215690,"Plymouth, Sutton and Devonport",2014-11-24,"<p>The Government has funded the “Big Tree Plant” scheme, giving up to £4 million in grants from 2011 to 2015 to help pay for the planting of at least once million new trees in urban areas. The scheme is now closed to new applicants, but nearly 820,000 new trees have already been planted.</p><p> </p><p>Councils also receive general funding from central government and locally-raised sources which can be used to support tree planting, if they wish.</p><p> </p><p>The “Manual for Streets”, while out of date in certain areas (e.g. on parking and density), contains some guidance on street trees and tree planting. It can be found at:</p><p> </p><p><a href=""http://www.gov.uk/government/publications/manual-for-streets"" target=""_blank"">www.gov.uk/government/publications/manual-for-streets</a></p><p> </p><p> </p>","Lewis, Brandon",2014-12-08,Conservative
"Jones, Helen","To ask the Secretary of State for Communities and Local Government, what recent estimate he has made of the cost to local and central government of industrial action in the fire service since January 2014; and if he will make a statement.",215653,Warrington North,2014-11-24,"<p>The strike action called by the Fire Brigades Union has been unnecessary and unproductive. The 2015 firefighter pension scheme will provide one of the most generous schemes in the public sector and has been improved through consultation.</p><p> </p><p>Since January 2014, central government has invested £2 million to enhance the nation’s resilience against industrial action and other potential disruption to fire and rescue services.</p><p> </p><p>Individual fire and rescue authorities are responsible for their own business continuity plans for industrial action, and we do not hold information centrally on any costs they incur in implementing those plans, or indeed, the savings they will have accrued through deduction of striking firefighters’ wages.</p><p> </p><p>National resilience has been strengthened by the work and training undertaken by both local and central government.</p>","Mordaunt, Penny",2014-12-08,Labour
"Cunningham, Jim","To ask the Secretary of State for Communities and Local Government, if he will estimate the number of households in the private rented sector which have been evicted by their landlords in retaliation for asking a landlord to improve poor or dangerous conditions in 2013-14.",215758,Coventry South,2014-11-24,<p>This information is not held centrally.</p>,"Lewis, Brandon",2014-11-27,Labour
"Cunningham, Jim","To ask the Secretary of State for Communities and Local Government, what steps the Government is taking to protect renters in the private rented sector from being evicted in retaliation for making complaints to landlords about their properties.",215759,Coventry South,2014-11-24,"<p>We have given our backing in principle to my hon. Friend, the Member for Brent Central's (Sarah Teather) Tenancies (Reform) Bill, which seeks to protect tenants from the small minority of rogue landlords who, rather than meet their legal duty to keep their properties at a reasonable standard and remove health and safety hazards, instead evict tenants simply for asking for essential repairs to be made.</p><p> </p><p>But we need to ensure that the Bill does not impose unfair burdens on the whole sector, as the overwhelming majority of landlords are responsible. The Bill should be balanced, such that tenants cannot make vexatious complaints, and that it does not bring in excessive red tape.</p><p> </p><p>The Bill will have its 2nd reading on 28 November, and this will give the House an opportunity to debate its merits.</p>","Lewis, Brandon",2014-11-27,Labour
Lord Patten,To ask Her Majesty’s Government how many households that had to evacuate their homes on the Somerset levels because of flooding in the winter of 2013–14 have not been able to return.,HL3120,"NA",2014-11-24,"<p>My Department does not collect data on evacuation numbers.</p><p> </p><p>However, I would point my noble Friend to the flood recovery progress report placed in the Library further to my Written Ministerial Statement of 27 November 2014, <em>Official Report</em>, Column WS51. It explains the broader challenges faced by a small number of properties with repairing major structural damage, asbestos and sewage contamination, over and above flooding.</p>",Lord Ahmad of Wimbledon,2015-01-12,Not found
Lord Palmer of Childs Hill,To ask Her Majesty’s Government what is their assessment of whether the murder of Jewish and Druze Israelis in a Jerusalem Synagogue has heightened security fears in the United Kingdom at Jewish synagogues and schools.,HL3126,"NA",2014-11-24,"<p>The Association of Chief Police Officers' National Community Tension Team regularly produces a 'Community Impact Assessment' which contains an assessment on the state of community relations. This includes the level of antisemitism. This material is not shared with the public, as it contains operational policing information. The National Community Tension Team liaises with the Community Security Trust at the national level on behalf of the police service. Police Forces with significant Jewish communities liaise closely at the local level.</p><p> </p><p>The Association of Chief Police Officers also publishes its recorded antisemitic crime data annually on the True Vision website at:</p><p> </p><p><a href=""http://www.report-it.org.uk/hate_crime_data1"" target=""_blank"">http://www.report-it.org.uk/hate_crime_data1</a></p><p> </p><p>Additionally, the Government is in daily contact with the Jewish community and the police who are working closely with Jewish communities and organisations to monitor tensions and to provide reassurance, security measures and safety advice. This ensures that we are alive to any issues and concerns of the Jewish community and can respond quickly. This is a model of good practice cited around the world.</p><p> </p>",Lord Ahmad of Wimbledon,2014-12-04,Not found
"Kirby, Simon","To ask the Secretary of State for Communities and Local Government, what steps he is taking to reduce water (a) usage and (b) bills in his Department; and if he will make a statement.",215955,"Brighton, Kemptown",2014-11-25,"<p>The Department for Communities and Local Government has made significant reductions to both its water usage and associated bills.</p><p> </p><p>Total water use has been reduced by 50% since 2009-10, and the number of its offices falling within good and best practice office water benchmarks has been increased from 28% to 73% during the same period.</p><p> </p><p>These improvements have primarily been achieved by installing efficiency devices such as tap aerators, flow control valves, through leak reduction work, and by encouraging staff and facilities managers to adopt more water efficient behaviours.</p><p> </p><p>In taking this action, the Department has reduced its annual water bill by £13,000 since 2009-10, and continues to work towards identifying even greater efficiencies.</p>","Hopkins, Kris",2014-12-02,Conservative
"Johnson, Diana","To ask the Secretary of State for Communities and Local Government, how much funding his Department (a) spends directly on and (b) allocates to local authorities for integration work.",215987,Kingston upon Hull North,2014-11-25,"<p>I refer the hon. Member to the Written Ministerial Statement of 18 December, <em>Official Report</em>, Columns 110-118WS, which outlines my Department’s spending profile on integration.</p><p> </p><p>The majority of integration projects are led by charities, businesses and faith groups, some in partnership with local authorities. The following local authorities have received funding directly from my Department for projects listed in that Written Ministerial Statement:<br><br></p><table><tbody><tr><td><p><strong>Project </strong></p></td><td><p><strong>Local authority</strong></p></td><td><p><strong>Funding</strong></p></td></tr><tr><td><p>Arts and Communities</p><p>Arts and Communities</p><p>Arts and Communities</p></td><td><p>Birmingham</p><p>Bradford</p><p>Burnley</p></td><td><p>£80,000</p><p>£80,000</p><p>£80,000</p></td></tr><tr><td><p>English Language</p><p>English Language</p><p>English Language</p></td><td><p>City of London</p><p>Manchester</p><p>Slough</p></td><td><p>£819,000</p><p>£1,076,593</p><p>£48,674</p></td></tr><tr><td><p>Gurkha Fund</p></td><td><p>Rushmoor</p></td><td><p>£1,500,000</p></td></tr><tr><td><p>National Special Interest Group on the English Defence League</p></td><td><p>Blackburn with Darwen</p></td><td><p><br><br>£200,000</p><p> </p></td></tr><tr><td><p>World War One – Woking Peace Garden</p></td><td><p>Woking</p></td><td><p>£50,000</p></td></tr></tbody></table>","Williams, Stephen",2015-01-15,Labour
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, how much his Department has spent on take-away food for staff since May 2010.",216090,Leicester South,2014-11-26,"<p>I would refer the hon. Member to the comprehensive answers given by my hon. Friend, the Member for Great Yarmouth (Brandon Lewis) of 19 December 2012, <em>Official Report</em>, Column 837W and 9 April 2014, <em>Official Report</em>, Column 239W, which provides comparative figures on how we have drastically reduced expenditure, compared to Labour’s profligate spending and their Ministerial wining and dining. The limited spending we do undertake is for the likes of conferences, all-day courses or formal events, and we have recently further tightened guidance to staff.</p><p>I note the hon. Member has recently tried to reheat the false Labour claims about Ministerial spending on biscuits – to which there is not a crumb of truth. Under this Government, we do not routinely incur any expenditure on refreshments for Ministers other than “de minimis” expenditure on tea and coffee for Ministers’ meetings with external visitors, or on the rare occasion when Ministers undertake overnight stays on official business outside London.</p><p>Our departmental savings have also been assisted by terminating ministerial group spending on Government procurement cards, as practiced by the Labour Government at taxpayers' expense at the likes of Sky City Casino, the Cinnamon Club, the Wolseley, Brasserie 44, Boisdales, Inn the Park, Mango Tree, Shepherds, Incognico, Buffalo Bar, Mr Chu's China Palace, Tantric Jazz and Fat Tuesdays. It was the Labour Ministers who had their hands in the taxpayer-funded cookie jar.</p><p>Indeed, in her answer of 6 May 2014, Official Report, <em>House of Lords</em>, Column 367W, my noble friend, Baroness Stowell, helpfully provided a breakdown of the £795,288 of hospitality spending from 2008-10 under the last Labour Government, which can be found online at:</p><p> </p><p><a href=""http://data.parliament.uk/DepositedPapers/Files/DEP2014-0697/PQ-2369_Library_deposit_HL_6297.docx"" target=""_blank"">http://data.parliament.uk/DepositedPapers/Files/DEP2014-0697/PQ-2369_Library_deposit_HL_6297.docx</a></p><p>The Department does not routinely provide take-away food for its staff, so this information is not centrally held in the form requested.</p><p>I would observe that during the time the hon. Member was a special adviser at HM Treasury from 2004 to 2007 under the tutelage of the Rt. hon. Member for Kirkcaldy and Cowdenbeath (Gordon Brown), a total of £125,020 was spent on hospitality for Ministers (as cited in 17 December 2008, <em>Official Report</em>, Column 824W). Based on <em>The Economist’s</em> purchasing power parity index, this would have been sufficient to purchase 65,856 Big Macs. I hope the hon. Member got fries with that.</p><p> </p>","Hopkins, Kris",2014-12-10,Labour (Co-op)
"Morris, David","To ask the Secretary of State for Communities and Local Government, how many new houses are (a) being built and (b) projected to be built in the next 12 months in Lancaster district.",216128,Morecambe and Lunesdale,2014-11-26,"<p>Quarterly statistics on house building starts and completions up to September 2014 in each local authority district, including Lancaster, are published in the Department's live table 253a<br>at:</p><p> </p><p><a href=""http://www.gov.uk/government/statistical-data-sets/live-tables-on-house-building"" target=""_blank"">http://www.gov.uk/government/statistical-data-sets/live-tables-on-house-building</a></p><p> </p><p>Figures are not available centrally on the projected numbers to be built in Lancaster.</p>","Lewis, Brandon",2014-12-01,Conservative
"Morris, David","To ask the Secretary of State for Communities and Local Government, how many people have (a) bought a home for the first time and (b) made mortgage applications in Lancaster district since 2010.",216103,Morecambe and Lunesdale,2014-11-26,<p>My Department does not hold this information.<br><br>The Council of Mortgage Lenders does publish some information on the number of first time buyers and mortgage approvals at a national level.</p>,"Lewis, Brandon",2014-12-03,Conservative
"Morris, David","To ask the Secretary of State for Communities and Local Government, how many people in Lancaster district live in private rented accommodation.",216129,Morecambe and Lunesdale,2014-11-26,"<p>The Department does not hold data on the number of people in privately rented properties by local authority district, including Lancaster. Information is available from the Population Census 2011 and shows the number of households and dwellings in the private rented sector at March 2011. This is available at:<br><br></p><p> </p><p><a href=""https://www.nomisweb.co.uk/census/2011/dc4402ew"" target=""_blank"">https://www.nomisweb.co.uk/census/2011/dc4402ew</a></p><p> </p><p><a href=""http://www.ons.gov.uk/ons/search/index.html?newquery=ct0259"" target=""_blank"">http://www.ons.gov.uk/ons/search/index.html?newquery=ct0259</a></p>","Lewis, Brandon",2014-12-01,Conservative
"Opperman, Guy","To ask the Secretary of State for Communities and Local Government, when his Department plans to publish housing projections for 2012; and what those projections were for (a) Northumberland and (b) Ponteland.",216135,Hexham,2014-11-26,"<p>The Department is working on the 2012-based Household Projections and publication is planned for February 2015.</p><p> </p><p>The same methodology is being used as for the 2011-based projections. This means that the ONS 2012-based population projections (already published at local authority level) provide a good initial indication of likely household growth to feed into local authorities’ assessments of housing requirements.</p><p> </p><p>Household projections are a starting point for local authority assessments of housing need but local factors are also important. It is for local planning authorities to determine the impact that they have on their Local Plans, which will inevitably differ from area to area.</p><p> </p><p>The specific publication date will be pre-announced in the usual way for National Statistics.</p>","Lewis, Brandon",2015-01-05,Conservative
"Doughty, Stephen","To ask the Secretary of State for Communities and Local Government, what recent discussions he has had with Ministers of the Welsh Government on tackling extremism; and what plans he has to meet his counterparts in the devolved administrations to discuss tackling extemism across the UK.",216130,Cardiff South and Penarth,2014-11-26,"<p>I refer the hon. Member to my answer to him of 14 October 2014, PQ 208165.</p>","Williams, Stephen",2015-01-05,Labour (Co-op)
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, which parliamentary constituencies he has visited in an official capacity in 2014.",216176,Corby,2014-11-26,"<p>I refer the hon. Member to the answer I gave to the hon. Member for Edinburgh East (Sheila Gilmore) on 24 February, Question 208006.</p>","Hopkins, Kris",2015-03-23,Labour (Co-op)
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, if his Department will publish an analysis of the savings from local authorities' transformational schemes set against the timescales involved.",216168,Corby,2014-11-26,"<p>My Department is supporting transformational schemes across local authorities in England and has published the projected savings from schemes funded through the Transformation Challenge Award. <br><br>In September 2014, 32 local authorities were awarded £8.6 million to deliver transformational projects with projected savings of up to £100 million over the next 10 years. In November 2014, 73 local authorities, working in partnership with other parts of the public sector were awarded £89.4 million to deliver large scale transformational projects, with projected savings estimated to be over £900 million over the next 10 years. On-going monitoring and accountability for these savings will be the responsibility of individual authorities and their partners.</p>","Hopkins, Kris",2014-12-04,Labour (Co-op)
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, if he will publish a real-terms time series of change in individual local authority income since 2010-11.",216169,Corby,2014-11-26,<p>The Government will publish a formal response to the Public Account Committee's consideration of the National Audit Office report; this will be presented to Parliament in due course.</p>,"Hopkins, Kris",2014-12-01,Labour (Co-op)
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, if he will discuss with his Ministerial colleagues measures to ensure that, where practical, analysis submitted by other government departments at future spending reviews includes sub-national analysis by individual local authority or local authority type.",216170,Corby,2014-11-26,"<p>Robust analysis, at an appropriate spatial scale, is an important part of the policy making and delivery process.</p>","Hopkins, Kris",2014-12-02,Labour (Co-op)
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, what assessment he has made of the implications for his policies of the findings of the National Audit Office report, Financial sustainability of local authorities, published on 19 November 2014.",216230,Corby,2014-11-26,<p>The Government will publish a formal response to the Public Account Committee's consideration of the National Audit Office report; this will be presented to Parliament in due course.</p>,"Hopkins, Kris",2014-12-01,Labour (Co-op)
"Ashworth, Jonathan","To ask the Secretary of State for Communities and Local Government, how much his Department has spent on catering and hospitality since May 2010.",216181,Leicester South,2014-11-26,"<p>I would refer the hon. Member to the comprehensive answers given by my hon. Friend, the Member for Great Yarmouth (Brandon Lewis) of 19 December 2012, <em>Official Report</em>, Column 837W and 9 April 2014, <em>Official Report</em>, Column 239W, which provides comparative figures on how we have drastically reduced expenditure, compared to Labour’s profligate spending and their Ministerial wining and dining. The limited spending we do undertake is for the likes of conferences, all-day courses or formal events, and we have recently further tightened guidance to staff.</p><p>I note the hon. Member has recently tried to reheat the false Labour claims about Ministerial spending on biscuits – to which there is not a crumb of truth. Under this Government, we do not routinely incur any expenditure on refreshments for Ministers other than “de minimis” expenditure on tea and coffee for Ministers’ meetings with external visitors, or on the rare occasion when Ministers undertake overnight stays on official business outside London.</p><p>Our departmental savings have also been assisted by terminating ministerial group spending on Government procurement cards, as practiced by the Labour Government at taxpayers' expense at the likes of Sky City Casino, the Cinnamon Club, the Wolseley, Brasserie 44, Boisdales, Inn the Park, Mango Tree, Shepherds, Incognico, Buffalo Bar, Mr Chu's China Palace, Tantric Jazz and Fat Tuesdays. It was the Labour Ministers who had their hands in the taxpayer-funded cookie jar.</p><p>Indeed, in her answer of 6 May 2014, Official Report, <em>House of Lords</em>, Column 367W, my noble friend, Baroness Stowell, helpfully provided a breakdown of the £795,288 of hospitality spending from 2008-10 under the last Labour Government, which can be found online at:</p><p> </p><p><a href=""http://data.parliament.uk/DepositedPapers/Files/DEP2014-0697/PQ-2369_Library_deposit_HL_6297.docx"" target=""_blank"">http://data.parliament.uk/DepositedPapers/Files/DEP2014-0697/PQ-2369_Library_deposit_HL_6297.docx</a></p><p>The Department does not routinely provide take-away food for its staff, so this information is not centrally held in the form requested.</p><p>I would observe that during the time the hon. Member was a special adviser at HM Treasury from 2004 to 2007 under the tutelage of the Rt. hon. Member for Kirkcaldy and Cowdenbeath (Gordon Brown), a total of £125,020 was spent on hospitality for Ministers (as cited in 17 December 2008, <em>Official Report</em>, Column 824W). Based on <em>The Economist’s</em> purchasing power parity index, this would have been sufficient to purchase 65,856 Big Macs. I hope the hon. Member got fries with that.</p><p> </p>","Hopkins, Kris",2014-12-10,Labour (Co-op)
"Ruane, Chris","To ask the Secretary of State for Communities and Local Government, what the total and percentage change to the level of rate support grant allocated to each local authority area has been since 2010.",216068,Vale of Clwyd,2014-11-26,"<p>Due to reforms to local government finance and the local retention of business rates, the amounts of Revenue Support Grant are not comparable over this period. There have also been changes to local authorities’ responsibilities, including changes of responsibilities between different tiers of local government.</p><p>The headline figures for Revenue Support Grant for local authorities are set out in the Local Government Finance report presented to Parliament each year.</p><p>Of course, every bit of the public sector needs to do its bit to pay off the deficit left by the last Labour Government, including local government which accounts for a quarter of all public spending. Notwithstanding, the table below shows local authority total net current expenditure by year, which gives a broader picture of local authority spending as a whole over this period.</p><p><br><em>Local authority net current expenditure (excluding education) in England (£ billions)</em></p><p> </p><table><tbody><tr><td><p><strong>2008-09</strong></p></td><td><p><strong>2009-10</strong></p></td><td><p><strong>2010-11</strong></p></td><td><p><strong>2011-12</strong></p></td><td><p><strong>2012-13</strong></p></td><td><p><strong>2013-14</strong></p></td><td><p><strong>2014-15</strong></p></td></tr><tr><td><p>£70.9 bn</p></td><td><p>£74.7 bn</p></td><td><p>£76.0 bn</p></td><td><p>£75.0 bn</p></td><td><p>£74.8 bn</p></td><td><p>£77.0 bn</p></td><td><p>£78.9 bn</p></td></tr></tbody></table><p><sup>Note: Local government spending on education excluded due to the conversion of schools to academies, which has transferred school funding from Local Education Authorities direct to Academies.</sup></p><p><sup>Sources: Revenue Outturn Summary returns up to 2013-14; Revenue Account Budget returns for 2014-15.</sup></p><p> </p><p> </p>","Hopkins, Kris",2014-12-16,Labour
