Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Saudi Arabia.",71914,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with the United Arab Emirates.",71915,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Brazil.",71916,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Canada.",71917,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with the US.",71918,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Kenya.",71919,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Uruguay.",71920,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Argentina.",71921,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Chile.",71922,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Mexico.",71923,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Nigeria.",71904,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with South Africa.",71905,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with the Philippines.",71906,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Bangladesh.",71909,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Pakistan.",71910,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Japan.",71911,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress has been made on initiating formal bilateral trade negotiations with Australia.",71912,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
"Blenkinsop, Tom","To ask the Secretary of State for International Trade, if he will hold discussions with the US Secretary of Commerce on the importance and value of UK steel exports to the US.",71931,Middlesbrough South and East Cleveland,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Labour
"Ahmed-Sheikh, Tasmina","To ask the Secretary of State for International Trade, what progress the Government has made on securing a future trade deal with the EU.",71977,Ochil and South Perthshire,2017-04-25,<p>It has not proved possible to respond to the hon. Member in the time available before Prorogation.</p>,"Hands, Greg",2017-04-27,Scottish National Party
Lord Campbell of Pittenweem,To ask Her Majesty’s Government what steps they have taken to promote sales of Typhoon aircraft to other countries.,HL6886,NA,2017-04-26,<p>It has not proved possible to respond to this question in the time available before Prorogation. Ministers will correspond directly with the Member.</p>,Lord Price,2017-04-27,Not found
Lord Allen of Kensington,"Her Majesty's Government what progress has been made in drafting UK-specific World Trade Organisation members' schedules for (1) members' goods schedules setting out upper limits for tariffs and detailing tariff rate quotas, and (2) members' services schedules setting out specific sectoral commitments and reservations",HL32,NA,2017-06-21,"<p>The Government is preparing UK-specific WTO schedules which, as far as possible, will not alter the scope of UK market access obligations either in goods or services. This includes the market access currently enjoyed by trading partners under tariff rate quotas. The schedules will be circulated to the WTO membership, as the UK leaves the European Union. Following circulation if no objection has been raised within 3 months for goods and 45 days for services, the schedules will be certified. If an objection is raised the schedules will still come into effect but remain uncertified while we resolve it. An uncertified schedule does not stop a WTO member from trading with other countries or from negotiating Free Trade Agreements. The EU has traded without problem for many years whilst waiting for revised schedules to be certified.</p>",Lord Price,2017-07-05,Not found
Lord Allen of Kensington,"Her Majesty's Government over what period of time they expect World Trade Organisation (WTO) members to (1) verify, and (2) certify, UK WTO members' schedules",HL33,NA,2017-06-21,"<p>The Government is preparing UK-specific WTO schedules which, as far as possible, will not alter the scope of UK market access obligations either in goods or services. This includes the market access currently enjoyed by trading partners under tariff rate quotas. The schedules will be circulated to the WTO membership, as the UK leaves the European Union. Following circulation if no objection has been raised within 3 months for goods and 45 days for services, the schedules will be certified. If an objection is raised the schedules will still come into effect but remain uncertified while we resolve it. An uncertified schedule does not stop a WTO member from trading with other countries or from negotiating Free Trade Agreements. The EU has traded without problem for many years whilst waiting for revised schedules to be certified.</p>",Lord Price,2017-07-05,Not found
Lord Allen of Kensington,"Her Majesty's Government whether they intend to offer quotas to countries that currently benefit from the 87 EU Tariff Rate Quotas; and if so, for each quota, whether they expect it to be larger or smaller than at present",HL35,NA,2017-06-21,"<p>The Government is preparing UK-specific WTO schedules which, as far as possible, will not alter the scope of UK market access obligations either in goods or services. This includes the market access currently enjoyed by trading partners under tariff rate quotas. The schedules will be circulated to the WTO membership, as the UK leaves the European Union. Following circulation if no objection has been raised within 3 months for goods and 45 days for services, the schedules will be certified. If an objection is raised the schedules will still come into effect but remain uncertified while we resolve it. An uncertified schedule does not stop a WTO member from trading with other countries or from negotiating Free Trade Agreements. The EU has traded without problem for many years whilst waiting for revised schedules to be certified.</p>",Lord Price,2017-07-05,Not found
Baroness Hayter of Kentish Town,"Her Majesty's Government whether they plan to convert EU Regulation 1035/2016 into UK law; and, if so, which UK body will assume the role of the European Commission for the investigation of under-pricing of vessels by foreign countries and the imposition of fines or other actions against relevant parties.",HL61,NA,2017-06-21,"<p>The Great Repeal Bill will provide legal certainty by converting the body of existing EU law into UK law, wherever practical and appropriate, at the point of exit.</p><p>The Government will also establish, through legislation the essential tools we need to deliver the best international trading framework for the UK as we leave the European Union and in the future, including an effective Trade Remedies regime.</p><p> </p>",Lord Price,2017-06-28,Not found
"Linden, David","To ask the Secretary of State for International Trade, what discussions he has had with (a) the Scottish Government and (b) external organisations on attracting trade and international investment to Glasgow East constituency.",89,Glasgow East,2017-06-21,"<p>The Department for International Trade is working with citizens and businesses from across the UK to ensure we develop a trade policy that works for the whole of the UK, and reflects the interests of Scotland, Wales, Northern Ireland and England.</p><p>My Rt hon Friend the Secretary of State for International Trade has met and exchanged correspondence with Keith Brown, MSP, Cabinet Secretary for Economy, Jobs and Fair Work; attended the Joint Ministerial Committee with the Devolved Governments to discuss trade and investment issues and met with international companies based in Glasgow. The Department's Ministers have appeared in front of the Scottish Parliament's Culture, Tourism, Europe and External Relations Committee and discussed trade issues with Paul Wheelhouse, MSP, Minister for Business, Innovation and Energy.</p>","Garnier, Mark",2017-06-28,Scottish National Party
"Shannon, Jim","To ask the Secretary of State for International Trade, what the timetable is for trade negotiations formally to commence with non-EU countries.",155,Strangford,2017-06-21,"<p>As the Prime Minister has said, we want to build a truly Global Britain that is one of the firmest advocates for free trade anywhere in the world. We cannot initiate or conclude negotiations on trade agreements while we remain a member of the EU. We are considering our future trading relationships with all our partners as we prepare to leave the EU. Ministers and officials in the Department for International Trade are working closely with counterparts across a wide range of markets in order to promote the UK as a great place to do business and with which to trade.</p>","Hands, Greg",2017-06-26,Democratic Unionist Party
"Shannon, Jim","To ask the Secretary of State for International Trade, what estimate his Department has made of the number of trade agreements it will plan to commence with non-EU countries.",156,Strangford,2017-06-21,"<p>As the Prime Minister has said, we want to build a truly Global Britain that is one of the firmest advocates for free trade anywhere in the world. We cannot initiate or conclude negotiations on trade agreements while we remain a member of the EU. We are considering our future trading relationships with all our partners as we prepare to leave the EU. Ministers and officials in the Department for International Trade are working closely with counterparts across a wide range of markets in order to promote the UK as a great place to do business and with which to trade.</p>","Hands, Greg",2017-06-26,Democratic Unionist Party
"Shannon, Jim","To ask the Secretary of State for International Trade, what the timetable is for concluding trade negotiations with non-EU countries.",157,Strangford,2017-06-21,"<p>As the Prime Minister has said, we want to build a truly Global Britain that is one of the firmest advocates for free trade anywhere in the world. We cannot initiate or conclude negotiations on trade agreements while we remain a member of the EU. We are considering our future trading relationships with all our partners as we prepare to leave the EU. Ministers and officials in the Department for International Trade are working closely with counterparts across a wide range of markets in order to promote the UK as a great place to do business and with which to trade.</p>","Hands, Greg",2017-06-26,Democratic Unionist Party
"Masterton, Paul","To ask the Secretary of State for International Trade, what steps the Government is taking to increase trade between Scotland and Israel; and what potential opportunities there will be for that trading relationship after the UK has left the EU.",175,East Renfrewshire,2017-06-21,"<p>The value of trade in goods between Scotland and Israel was £120 million in 2016 (source: HM Revenue and Customs Regional Trade Statistics Database).</p><p>Israel is an important trading partner for the UK and we are committed to strengthening the trade relationship with Israel.</p><p>Israel currently has an Association Agreement with the EU on trade and we have established a UK-Israel working group to continue the progress we have seen to date, and to prepare the ground for a Post-Brexit trade agreement.</p>","Garnier, Mark",2017-06-29,Conservative
"Day, Martyn","To ask the Secretary of State for International Trade, what assessment he has made of the value of exports from businesses in (a) Linlithgow and East Falkirk constituency, (b) Scotland and (c) the UK to other EU member states in each year since 2010.",731,Linlithgow and East Falkirk,2017-06-22,"<p>Data on the value of exports from businesses in Linlithgow and East Falkirk are not available.</p><p>Data on the value of exports from Scotland are available from:</p><p>a) the Scottish Government (covering both goods and services)</p><p><a href=""http://www.gov.scot/Topics/Statistics/Browse/Economy/Exports/ESSPublication"" target=""_blank"">http://www.gov.scot/Topics/Statistics/Browse/Economy/Exports/ESSPublication</a></p><p>b) HMRC’s Regional Trade Statistics (covering goods only)</p><p><a href=""https://www.uktradeinfo.com/Statistics/RTS/Pages/default.aspx"" target=""_blank"">https://www.uktradeinfo.com/Statistics/RTS/Pages/default.aspx</a></p><p>Data on the value of UK exports to other EU member states (covering both goods and services) are available from the ONS Pink Book (corrected data published on 13<sup>th</sup> February 2017): <a href=""https://www.ons.gov.uk/economy/nationalaccounts/balanceofpayments/adhocs/006656balanceofpaymentsannualgeographicaldatatables"" target=""_blank"">https://www.ons.gov.uk/economy/nationalaccounts/balanceofpayments/adhocs/006656balanceofpaymentsannualgeographicaldatatables</a></p><p>The data from these sources are not directly comparable as they have been produced on a different basis.</p>","Garnier, Mark",2017-06-28,Scottish National Party
"Day, Martyn","To ask the Secretary of State for International Trade, what estimate he has made of the level of foreign direct investment in Linlithgow and East Falkirk constituency as a result of expenditure by (a) his Department and (b) the Department for Business, Innovation and Skills in (i) 2013, (ii) 2014 and (iii) 2015.",958,Linlithgow and East Falkirk,2017-06-23,"<p>The Department for International Trade (DIT) publishes figures at UK regional level. For Scotland, DIT recorded the following number of projects in each financial year 2013/14 – 2015/16.</p><p> </p><table><tbody><tr><td><p>Year</p></td><td><p>Number of Projects</p></td></tr><tr><td><p>2015/16</p></td><td><p>108</p></td></tr><tr><td><p>2014/15</p></td><td><p>119</p></td></tr><tr><td><p>2013/14</p></td><td><p>122</p></td></tr></tbody></table>","Garnier, Mark",2017-07-03,Scottish National Party
"Furniss, Gill","To ask the Secretary of State for International Trade, what discussions he has had with his US counterpart on the implications for the UK steel industry of the US Section 232 investigation on the effect of imports of aluminium on US national security.",986,"Sheffield, Brightside and Hillsborough",2017-06-23,"<p>Given the breadth and depth of the UK-US relationship, there are regular discussions between UK Ministers and their US counterparts on economic and other issues – including the current Section 232 investigations. Global overcapacity in steel and other sectors has also been discussed regularly with international partners, including at the G7 Summit.</p><p>My Rt. hon Friend the Secretary of State for International Trade visited Washington on 19-20 June for meetings with the Commerce Secretary and United States Trade Representative, to discuss a range of issues including the future UK/US trade relationship and key UK interests including steel.</p>","Garnier, Mark",2017-06-28,Labour
Viscount Waverley,"Her Majesty's Government what was the total value of export finance available by country, together with the amount that was allocated to projects, for each of the last four years.",HL171,NA,2017-06-26,"<p>Measures introduced in the 2016 Autumn Statement enable UKEF to increase export finance capacity for individual countries by up to 100%, subject to country reviews.</p><p>UKEF's public expression of current risk appetite for new business for each country is available on its website. It does not hold historical information about its public expression of risk appetite for each country, but the website notes where the risk appetite has been increased following the Autumn Statement.</p><p>UKEF publishes details of the support it provides by country on an annual basis on its website. Details of its support for the last year will be published once its 2016-17 Annual Report and Accounts are laid before Parliament.</p>",Lord Price,2017-07-10,Not found
Viscount Waverley,Her Majesty's Government what was the total export finance facility available by country as at 1 June.,HL172,NA,2017-06-26,<p>UK Export Finance covers over 200 countries and it details the amount of export finance available (market risk appetite) for each country on its website.</p>,Baroness Chisholm of Owlpen,2017-07-10,Not found
Viscount Waverley,Her Majesty's Government what criteria they apply for allocating export finance facilities.,HL173,NA,2017-06-26,"<p>UK Export Finance sets its total risk appetite for each country by taking into account the size of that country's economy and the level of risk. Its assessment framework is aligned with that used by the credit rating agency, Standard &amp; Poor's (S&amp;P), but is additionally informed by cross-Whitehall forums, local UK diplomatic representatives, OECD country risk expert meetings and country visits, where appropriate.</p>",Lord Price,2017-07-10,Not found
"Trickett, Jon","To ask the Secretary of State for International Trade, how many contracts put out to tender by his Department were awarded to (a) charities and (b) social enterprises since its creation.",1266,Hemsworth,2017-06-27,"<p>Since the creation of DIT in July 2016, one contract has been awarded to a social enterprise, the University of York. The department also has 24 contracts in place with British Chambers of Commerce which were awarded prior to July 2016. To date, no contracts have been awarded to charities.</p>","Hands, Greg",2017-07-05,Labour
"Shannon, Jim","To ask the Secretary of State for International Trade, what discussions he has had with his counterparts in Tunisia to increase bi-lateral trade.",1351,Strangford,2017-06-27,"<p>My Rt hon. Friend the Secretary of State for International Trade is committed to supporting the UK’s bilateral trade with Tunisia. Opportunities to discuss bilateral trade, including opportunities following Brexit, at Tunisian Head of Government or Ministerial level have been taken this year by my Rt hon. Friend the Foreign Secretary, the then Parliamentary Under-Secretary of State for the Foreign Office (Tobias Ellwood MP), the Lord Mayor of the City of London and the Prime Minister’s Trade Envoy Dr Andrew Murrison MP.</p>","Hands, Greg",2017-07-05,Democratic Unionist Party
"Shannon, Jim","To ask the Secretary of State for International Trade, what discussions he has had with his counterparts in China on increasing (a) bilateral trade, (b) economic partnerships between the two countries and (c) cooperation in the shipbuilding industry.",1451,Strangford,2017-06-27,"<p>My Rt hon Friend the Secretary of State for International Trade is committed to supporting the UK’s bilateral trade and economic partnership with China and will make formal representations to his counterparts through the next annual UK – China Joint Economic and Trade Committee.</p><p>The UK continues to assist China with its aim to move up the value chain, to be a world-leading ship builder. These ambitions were recognised by my hon Friend the Parliamentary Under-Secretary of State for International Trade when he visited Shanghai in March 2017 for the UK Maritime Showcase.</p>","Hands, Greg",2017-07-05,Democratic Unionist Party
"McCarthy, Kerry","To ask the Secretary of State for International Trade, if he will make representations during the EU-Japan trade negotiations on including environmental and animal welfare safeguards in any future EU-Japan trade deal.",1868,Bristol East,2017-06-28,"<p>The UK has been one of the strongest supporters of the EU-Japan Free Trade Agreement (FTA) and we welcome the close involvement of the leaders from both sides to make progress on the deal. The UK, as a member of the European Union, will continue to engage on the EU-Japan FTA as it develops. The consolidated text of the draft agreement includes environmental and animal welfare provisions in-line with EU standards.</p>","Hands, Greg",2017-07-03,Labour
"McCarthy, Kerry","To ask the Secretary of State for International Trade, if he will make it Government policy that future trade deals concluded after the UK leaves the EU include provisions to (a) assess the effect of trade liberalisation on the environment and (b) enforce the highest standards on (i) environmental protections, (ii) workers' rights, (iii) animal welfare and (iv) health and safety standards.",1902,Bristol East,2017-06-28,"<p>The UK has long supported the promotion of our values globally and this will continue as we leave the EU. We will explore all options in the design of future bilateral trade and investment agreements, including, where relevant, social, labour, animal welfare and environmental provisions within these. We want to ensure economic growth, development and environmental protection go hand-in-hand.</p>","Hands, Greg",2017-07-03,Labour
"McCarthy, Kerry","To ask the Secretary of State for International Trade, what assessment the Government has made of the potential effect of the latest draft of the EU-Japan trade deal in (a) maintaining environmental and animal welfare standards and (b) enforcing environmental laws on (i) EU standards in timber to prevent illegal logging and (ii) the international ban on whaling.",1903,Bristol East,2017-06-28,"<p>The UK has been one of the strongest supporters of the EU-Japan Free Trade Agreement which upholds existing EU commitments to the environment and animal welfare. The UK government is committed to tackling illegal logging and associated trade, and to working with other consumer countries to meet this aim. The UK government strongly supports the global moratorium on commercial whaling and will continue to give appropriate consideration to the implications of the EU-Japan trade deal as it develops.</p>","Hands, Greg",2017-07-03,Labour
"Carmichael, Alistair","To ask the Secretary of State for International Trade, which industries are to be included under the agreement between the UK and the UAE on increased bilateral trade; and if he will make a statement.",1889,Orkney and Shetland,2017-06-28,"<p>The UK has a strong trade relationship with the UAE, in 2015 the UAE was the UK's 4th largest export market outside of Europe and bilateral trade was £12.4bn.</p><p>The Department for International Trade (DIT) has identified high value campaigns for the UAE in infrastructure, healthcare, education, creative industries, financial services, aerospace, nuclear and defence and security. DIT also provides considerable support to British companies operating in the UAE in other sectors like oil and gas, life sciences, food and drink and retail.</p>","Garnier, Mark",2017-07-03,Liberal Democrat
"Onwurah, Chi","To ask the Secretary of State for International Trade, what steps his Department has taken to support the film industry in the North East.",1818,Newcastle upon Tyne Central,2017-06-28,"<p>The Department for International Trade (DIT) provides a range of grant support to film companies, including those in the North East, to attend international film festivals and events.</p><p> </p><p>At a regional level, the Northern Powerhouse has provided grant support for companies in the North East to take part in trade missions to attend international film festivals and markets. There have been missions to the last 5 editions of the American Film Market, which takes place in Los Angeles each November and another mission is provisionally planned for this November.</p><p> </p><p>At a national level, North East film companies can access DIT’s international programme of activities, including support through the Tradeshow Access Programme where eligible film SMEs get grant support to attend international film festivals and markets in Toronto, Los Angeles, Berlin and Hong Kong.</p><p> </p><p>In addition, the British Film Commission provides support to international film clients to identify and use locations for filming across the North East.</p>","Garnier, Mark",2017-07-07,Labour
"Thomas, Gareth","To ask the Secretary of State for International Trade, what assessment he has made of the value of the Fairtrade scheme in potential future trading deals with countries outside of the EU; and if he will make a statement.",1632,Harrow West,2017-06-28,"<p>The UK has a strong history of promoting our values globally, including longstanding support for Fairtrade. We will in due course consider all options in the design of future bilateral trade and investment agreements. We are committed to ensuring that when companies source from developing countries, they do so in a way which protects the human rights of workers and their health and safety.</p>","Hands, Greg",2017-07-06,Labour (Co-op)
"Tomlinson, Justin","To ask the Secretary of State for International Trade, which countries he has opened a dialogue with on trade deals after the UK leaves the EU.",1633,North Swindon,2017-06-28,"<p>We have established a series of working groups and high-level dialogues with key trading partners, to explore the best ways to progress our trade and investment relationships. We have already announced ten working groups with the United States, Australia, China, Israel, India, New Zealand, Norway, South Korea, Turkey and the Gulf Cooperation Council (GCC).</p>","Hands, Greg",2017-07-07,Conservative
"Thomas, Gareth","To ask the Secretary of State for International Trade, what plans he has for the form of any future trading relationship between Britain and developing countries to replace the Economic Partnership Agreements between the EU and ACP countries; and if he will make a statement.",1666,Harrow West,2017-06-28,"<p>On 25 June the Government announced that as we leave the EU, we will secure existing duty-free access for the world's Least Developed Countries (LDCs), but also that we are exploring options to maintain existing trading agreements with other non-LDC developing countries . We recognise the need for a smooth transition which minimises disruption to our trading relationships, including with developing countries.</p>","Hands, Greg",2017-07-03,Labour (Co-op)
"Onwurah, Chi","To ask the Secretary of State for International Trade, how many trade delegations (a) to and (b) from the North East his Department has organised since his appointment as Secretary of State for International Trade; and if he will make a statement.",1894,Newcastle upon Tyne Central,2017-06-28,"<p>There have been 18 trade missions since July 2016 that the North East has been involved in organising either as stand-alone North East missions or as part of the wider Northern Powerhouse. We encourage North East businesses to take part in all trade missions that the Department organises.</p><p>North East region led missions (1)</p><p>Boston, USA (Digital focus) - 29th Nov to 2nd Dec 2016</p><p>Northern Powerhouse missions led by the North East region (4)</p><p>Mumbai, Bangalore and Pune, India (Chemicals sector focus) - 7th to 15th Feb 2017</p><p>Seoul, South Korea (Creative focus) - 19th to 24th Feb 2017</p><p>Copenhagen, Denmark (Taster visit) - 20th to 22nd Mar 2017</p><p>Dusseldorf, Germany (Taster visit) - 21st to 23rd Mar 2017</p><p>Northern Powerhouse missions led by either the North West or Yorkshire and the Humber regions (13), open to North East businesses and with promotion and support from North East International Trade Advisers (ITAs)</p><p>Los Angeles, USA (Creative focus) - 2nd to 9th Nov 2016</p><p>San Francisco, USA (Winter Fancy Foods) - 20th to 24th Jan 2017</p><p>Dubai, UAE (Arab Health) - 29th Jan to 2nd Feb 2017</p><p>Frankfurt, Germany (Ambiente 2017 Consumer Goods) - 10th to 14th Feb 2017</p><p>Dubai, UAE (Gulfoods) - 26th Feb to 2nd Mar 2017</p><p>Boston, USA (Life sciences focus) - 7th to 10th Mar 2017</p><p>Texas, USA (South by South West SXSW) - 10th to 19th Mar 17</p><p>Stockholm, Sweden (Nordics Financial &amp; Professional Services) - 20th to 22nd Mar 2017</p><p>Dubai, UAE (Dihad Dubai) - 21st to 23rd Mar 2017</p><p>Le Havre, France (Seaenergy 2017) - 21st to 23rd Mar 2017</p><p>Dublin, Ireland (Taster visit) - 8th to 9th Feb 2017</p><p>Den Haag, Netherlands (Taster visit) - 14th to 17th Mar 2017</p><p>Tallin, Estonia (Taster visit) - 21st to 23rd Mar 2017</p>","Hands, Greg",2017-07-03,Labour
"Doughty, Stephen","To ask the Secretary of State for International Trade, if he will list the costs incurred by the Government in the legal case on arms sales to Saudi Arabia brought against it by the Campaign Against the Arms Trade.",1971,Cardiff South and Penarth,2017-06-29,<p>The Department for International Trade does not comment on on-going legal matters.</p>,"Garnier, Mark",2017-07-06,Labour (Co-op)
"Onwurah, Chi","To ask the Secretary of State for International Trade, how the Government plans to ensure that the North East retains its balance of payment surplus after the UK leaves the EU.",2178,Newcastle upon Tyne Central,2017-06-29,"<p>The Department for International Trade (DIT) is committed to supporting the region with a network of International Trade Advisors and a collaboration with major business multipliers such as the North East England Chamber of Commerce.</p><p> </p><p>The region is part of the Northern Powerhouse from which DIT will this year run 16 trade missions. North East businesses are also encouraged to join DIT’s national mission programme and DIT’s national High Value Campaigns, which focus on key sector opportunities overseas.</p><p> </p><p>DIT Northern Powerhouse sector specialists support inward investment to help maintain the strong business and industrial base in the region.</p><p> </p>","Garnier, Mark",2017-07-04,Labour
"Williams, Hywel","To ask the Secretary of State for International Trade, how many companies from (a) England, (b) Wales, (c) Scotland and (d) Northern Ireland have applied for export credit support for trade with (i) Argentina, (ii) Brazil and (iii) Peru in the latest period for which figures are available.",2168,Arfon,2017-06-29,"<p>Since April 2012, UK Export Finance (UKEF) has provided support to 25 businesses exporting to Argentina, Brazil and Peru. UKEF does not hold centrally figures for companies that have applied or enquired about its support. The numbers of companies that UKEF has supported by nation are provided in the table below.</p><p> </p><table><tbody><tr><td><p><table><tbody><tr><td><p><strong>Argentina</strong></p></td><td><p><strong>Brazil</strong></p></td><td><p><strong>Peru</strong></p></td></tr><tr><td><p>England</p></td><td><p>3</p></td><td><p>15</p></td><td><p>4</p></td></tr><tr><td><p>Wales*</p></td><td><p>0</p></td><td><p>0</p></td><td><p>0</p></td></tr><tr><td><p>Scotland</p></td><td><p>0</p></td><td><p>3</p></td><td><p>0</p></td></tr><tr><td><p>Northern Ireland</p></td><td><p>0</p></td><td><p>0</p></td><td><p>0</p></td></tr></tbody></table></p></td></tr></tbody></table><p>*One company’s headquarters are based in England but has major manufacturing centres in both England and Wales.</p>","Hands, Greg",2017-07-04,Plaid Cymru
"Smith, Henry","To ask the Secretary of State for International Trade, what recent discussions has he had with his counterparts in Commonwealth countries on the future of trade and investment between the UK and other member states.",2081,Crawley,2017-06-29,"<p>In March 2017 the Commonwealth Trade Ministers' Meeting was held in London. My Rt Hon Friend the Secretary of State for International Trade and my noble Friend the Minister of State for Trade Policy met over 20 trade ministers from across the Commonwealth. My Ministerial colleagues and I continue to have a range of contacts with counterparts from the Commonwealth, both specifically in preparation for the 2018 Commonwealth Summit and as part of our ongoing bilateral trade relationships.</p>","Hands, Greg",2017-07-06,Conservative
"Jones, Graham","To ask the Secretary of State for International Trade, what arms sales between the UK and Qatar were carried out from 2010 to 2017.",2015,Hyndburn,2017-06-29,"<p>Arms sales data by region are published annually on GOV.UK.</p><p>The Government publishes Official Statistics about export licences granted and refused each quarter. The data currently includes details of licences up to 31 December 2016. Data for the period 1 January 2017 to 31 March 2017 will be published on 18 July 2017. The data can be accessed on GOV.UK</p><p>Licences granted are not necessarily a measure of exports shipped in a given period as they are valid for between two and five years. Licensing data only provides a partial indication of sales as exporters only declare export values for a subsection of licences (Standard Individual Export Licences). Some licences expire before they are used and in these circumstances exporters must submit a further application, which can result in an element of double counting.</p><p>The value of arms export licences issued from 2010 to 2017 are:-</p><p>Year Value (£)</p><p>2010 £3,082,468</p><p>2011 £439,488</p><p>2012 £354,419</p><p>2013 £4,255,887</p><p>2014 £10,547,414</p><p>2015 £140,925,288</p><p>2016 £1,822,648</p><p> </p>","Garnier, Mark",2017-07-04,Labour
